[TRAIN] Step  5193/10000 | Loss: 2.5689 | LR: 0.000299 | dt: 715.03ms | tok/sec: 1432.10
[TRAIN] Step  5194/10000 | Loss: 2.8015 | LR: 0.000299 | dt: 711.66ms | tok/sec: 1438.89
[TRAIN] Step  5195/10000 | Loss: 2.5476 | LR: 0.000299 | dt: 715.91ms | tok/sec: 1430.35
[TRAIN] Step  5196/10000 | Loss: 3.0558 | LR: 0.000299 | dt: 713.15ms | tok/sec: 1435.88
[TRAIN] Step  5197/10000 | Loss: 2.8699 | LR: 0.000299 | dt: 719.27ms | tok/sec: 1423.67
[TRAIN] Step  5198/10000 | Loss: 2.7047 | LR: 0.000299 | dt: 710.38ms | tok/sec: 1441.47
[TRAIN] Step  5199/10000 | Loss: 2.5832 | LR: 0.000299 | dt: 710.88ms | tok/sec: 1440.47
[TRAIN] Step  5200/10000 | Loss: 2.4344 | LR: 0.000299 | dt: 4203.93ms | tok/sec:  243.58
[TRAIN] Step  5201/10000 | Loss: 2.8180 | LR: 0.000298 | dt: 996.01ms | tok/sec: 1028.10
[TRAIN] Step  5202/10000 | Loss: 2.9383 | LR: 0.000298 | dt: 703.65ms | tok/sec: 1455.28
[TRAIN] Step  5203/10000 | Loss: 2.3160 | LR: 0.000298 | dt: 720.84ms | tok/sec: 1420.56
[TRAIN] Step  5204/10000 | Loss: 2.3278 | LR: 0.000298 | dt: 711.61ms | tok/sec: 1438.99
[TRAIN] Step  5205/10000 | Loss: 2.9726 | LR: 0.000298 | dt: 714.16ms | tok/sec: 1433.85
[TRAIN] Step  5206/10000 | Loss: 3.5375 | LR: 0.000298 | dt: 713.04ms | tok/sec: 1436.10
[TRAIN] Step  5207/10000 | Loss: 3.4050 | LR: 0.000298 | dt: 713.19ms | tok/sec: 1435.80
[TRAIN] Step  5208/10000 | Loss: 3.3882 | LR: 0.000298 | dt: 711.79ms | tok/sec: 1438.64
[TRAIN] Step  5209/10000 | Loss: 3.3712 | LR: 0.000298 | dt: 710.89ms | tok/sec: 1440.45
[TRAIN] Step  5210/10000 | Loss: 3.5266 | LR: 0.000298 | dt: 717.61ms | tok/sec: 1426.96
[TRAIN] Step  5211/10000 | Loss: 3.3654 | LR: 0.000298 | dt: 711.24ms | tok/sec: 1439.74
[TRAIN] Step  5212/10000 | Loss: 3.1271 | LR: 0.000298 | dt: 709.77ms | tok/sec: 1442.73
[TRAIN] Step  5213/10000 | Loss: 2.9241 | LR: 0.000298 | dt: 712.12ms | tok/sec: 1437.97
[TRAIN] Step  5214/10000 | Loss: 2.9285 | LR: 0.000297 | dt: 724.96ms | tok/sec: 1412.50
[TRAIN] Step  5215/10000 | Loss: 3.1936 | LR: 0.000297 | dt: 741.00ms | tok/sec: 1381.91
[TRAIN] Step  5216/10000 | Loss: 3.3107 | LR: 0.000297 | dt: 751.28ms | tok/sec: 1363.02
[TRAIN] Step  5217/10000 | Loss: 2.8303 | LR: 0.000297 | dt: 744.21ms | tok/sec: 1375.95
[TRAIN] Step  5218/10000 | Loss: 2.9552 | LR: 0.000297 | dt: 741.85ms | tok/sec: 1380.34
[TRAIN] Step  5219/10000 | Loss: 3.2818 | LR: 0.000297 | dt: 710.26ms | tok/sec: 1441.73
[TRAIN] Step  5220/10000 | Loss: 3.1488 | LR: 0.000297 | dt: 713.43ms | tok/sec: 1435.31
[TRAIN] Step  5221/10000 | Loss: 3.1412 | LR: 0.000297 | dt: 707.39ms | tok/sec: 1447.58
[TRAIN] Step  5222/10000 | Loss: 2.9567 | LR: 0.000297 | dt: 710.04ms | tok/sec: 1442.17
[TRAIN] Step  5223/10000 | Loss: 3.4529 | LR: 0.000297 | dt: 709.82ms | tok/sec: 1442.63
[TRAIN] Step  5224/10000 | Loss: 3.2168 | LR: 0.000297 | dt: 709.63ms | tok/sec: 1443.00
[TRAIN] Step  5225/10000 | Loss: 3.3995 | LR: 0.000297 | dt: 707.14ms | tok/sec: 1448.09
[TRAIN] Step  5226/10000 | Loss: 3.0582 | LR: 0.000296 | dt: 716.52ms | tok/sec: 1429.13
[TRAIN] Step  5227/10000 | Loss: 3.2298 | LR: 0.000296 | dt: 715.70ms | tok/sec: 1430.77
[TRAIN] Step  5228/10000 | Loss: 3.4963 | LR: 0.000296 | dt: 708.80ms | tok/sec: 1444.70
[TRAIN] Step  5229/10000 | Loss: 3.2659 | LR: 0.000296 | dt: 713.00ms | tok/sec: 1436.18
[TRAIN] Step  5230/10000 | Loss: 3.6448 | LR: 0.000296 | dt: 717.83ms | tok/sec: 1426.52
[TRAIN] Step  5231/10000 | Loss: 3.0698 | LR: 0.000296 | dt: 711.13ms | tok/sec: 1439.97
[TRAIN] Step  5232/10000 | Loss: 2.7927 | LR: 0.000296 | dt: 716.96ms | tok/sec: 1428.25
[TRAIN] Step  5233/10000 | Loss: 2.9513 | LR: 0.000296 | dt: 745.28ms | tok/sec: 1373.97
[TRAIN] Step  5234/10000 | Loss: 3.1199 | LR: 0.000296 | dt: 742.55ms | tok/sec: 1379.03
[TRAIN] Step  5235/10000 | Loss: 3.2515 | LR: 0.000296 | dt: 735.15ms | tok/sec: 1392.92
[TRAIN] Step  5236/10000 | Loss: 2.9144 | LR: 0.000296 | dt: 762.54ms | tok/sec: 1342.87
[TRAIN] Step  5237/10000 | Loss: 3.1467 | LR: 0.000296 | dt: 724.96ms | tok/sec: 1412.50
[TRAIN] Step  5238/10000 | Loss: 2.8031 | LR: 0.000296 | dt: 710.64ms | tok/sec: 1440.96
[TRAIN] Step  5239/10000 | Loss: 3.0923 | LR: 0.000295 | dt: 717.09ms | tok/sec: 1428.00
[TRAIN] Step  5240/10000 | Loss: 3.4277 | LR: 0.000295 | dt: 711.76ms | tok/sec: 1438.69
[TRAIN] Step  5241/10000 | Loss: 3.1067 | LR: 0.000295 | dt: 708.15ms | tok/sec: 1446.02
[TRAIN] Step  5242/10000 | Loss: 3.7199 | LR: 0.000295 | dt: 709.35ms | tok/sec: 1443.57
[TRAIN] Step  5243/10000 | Loss: 2.8377 | LR: 0.000295 | dt: 711.86ms | tok/sec: 1438.49
[TRAIN] Step  5244/10000 | Loss: 2.9915 | LR: 0.000295 | dt: 706.05ms | tok/sec: 1450.32
[TRAIN] Step  5245/10000 | Loss: 3.0245 | LR: 0.000295 | dt: 713.61ms | tok/sec: 1434.95
[TRAIN] Step  5246/10000 | Loss: 3.2535 | LR: 0.000295 | dt: 709.48ms | tok/sec: 1443.32
[TRAIN] Step  5247/10000 | Loss: 3.1562 | LR: 0.000295 | dt: 719.11ms | tok/sec: 1423.98
[TRAIN] Step  5248/10000 | Loss: 3.0465 | LR: 0.000295 | dt: 706.74ms | tok/sec: 1448.90
[TRAIN] Step  5249/10000 | Loss: 3.1675 | LR: 0.000295 | dt: 709.64ms | tok/sec: 1442.99
[TRAIN] Step  5250/10000 | Loss: 2.8851 | LR: 0.000295 | dt: 710.25ms | tok/sec: 1441.74
[TRAIN] Step  5251/10000 | Loss: 2.7025 | LR: 0.000295 | dt: 728.48ms | tok/sec: 1405.66
[TRAIN] Step  5252/10000 | Loss: 2.9191 | LR: 0.000294 | dt: 743.20ms | tok/sec: 1377.82
[TRAIN] Step  5253/10000 | Loss: 2.5002 | LR: 0.000294 | dt: 737.66ms | tok/sec: 1388.18
[TRAIN] Step  5254/10000 | Loss: 2.7904 | LR: 0.000294 | dt: 743.07ms | tok/sec: 1378.07
[TRAIN] Step  5255/10000 | Loss: 2.4725 | LR: 0.000294 | dt: 741.51ms | tok/sec: 1380.97
[TRAIN] Step  5256/10000 | Loss: 2.7756 | LR: 0.000294 | dt: 710.61ms | tok/sec: 1441.02
[TRAIN] Step  5257/10000 | Loss: 2.5649 | LR: 0.000294 | dt: 706.77ms | tok/sec: 1448.84
[TRAIN] Step  5258/10000 | Loss: 2.5415 | LR: 0.000294 | dt: 714.36ms | tok/sec: 1433.46
[TRAIN] Step  5259/10000 | Loss: 2.7976 | LR: 0.000294 | dt: 713.31ms | tok/sec: 1435.56
[TRAIN] Step  5260/10000 | Loss: 2.7827 | LR: 0.000294 | dt: 707.09ms | tok/sec: 1448.19
[TRAIN] Step  5261/10000 | Loss: 2.5989 | LR: 0.000294 | dt: 716.65ms | tok/sec: 1428.87
[TRAIN] Step  5262/10000 | Loss: 2.6928 | LR: 0.000294 | dt: 710.82ms | tok/sec: 1440.59
[TRAIN] Step  5263/10000 | Loss: 3.1313 | LR: 0.000294 | dt: 719.23ms | tok/sec: 1423.75
[TRAIN] Step  5264/10000 | Loss: 3.0006 | LR: 0.000294 | dt: 710.21ms | tok/sec: 1441.82
[TRAIN] Step  5265/10000 | Loss: 2.8128 | LR: 0.000293 | dt: 708.58ms | tok/sec: 1445.15
[TRAIN] Step  5266/10000 | Loss: 2.7495 | LR: 0.000293 | dt: 710.77ms | tok/sec: 1440.69
[TRAIN] Step  5267/10000 | Loss: 3.2111 | LR: 0.000293 | dt: 711.47ms | tok/sec: 1439.28
[TRAIN] Step  5268/10000 | Loss: 3.0819 | LR: 0.000293 | dt: 710.30ms | tok/sec: 1441.65
[TRAIN] Step  5269/10000 | Loss: 2.9679 | LR: 0.000293 | dt: 725.09ms | tok/sec: 1412.23
[TRAIN] Step  5270/10000 | Loss: 2.6124 | LR: 0.000293 | dt: 750.20ms | tok/sec: 1364.96
[TRAIN] Step  5271/10000 | Loss: 3.0062 | LR: 0.000293 | dt: 746.69ms | tok/sec: 1371.39
[TRAIN] Step  5272/10000 | Loss: 3.0097 | LR: 0.000293 | dt: 749.30ms | tok/sec: 1366.61
[TRAIN] Step  5273/10000 | Loss: 2.8818 | LR: 0.000293 | dt: 740.93ms | tok/sec: 1382.05
[TRAIN] Step  5274/10000 | Loss: 2.8971 | LR: 0.000293 | dt: 717.40ms | tok/sec: 1427.37
[TRAIN] Step  5275/10000 | Loss: 2.6087 | LR: 0.000293 | dt: 711.40ms | tok/sec: 1439.42
[TRAIN] Step  5276/10000 | Loss: 2.6509 | LR: 0.000293 | dt: 710.95ms | tok/sec: 1440.33
[TRAIN] Step  5277/10000 | Loss: 2.4342 | LR: 0.000292 | dt: 712.19ms | tok/sec: 1437.82
[TRAIN] Step  5278/10000 | Loss: 2.4762 | LR: 0.000292 | dt: 711.35ms | tok/sec: 1439.52
[TRAIN] Step  5279/10000 | Loss: 2.4453 | LR: 0.000292 | dt: 716.18ms | tok/sec: 1429.81
[TRAIN] Step  5280/10000 | Loss: 2.8557 | LR: 0.000292 | dt: 710.76ms | tok/sec: 1440.72
[TRAIN] Step  5281/10000 | Loss: 2.3209 | LR: 0.000292 | dt: 706.41ms | tok/sec: 1449.58
[TRAIN] Step  5282/10000 | Loss: 3.4105 | LR: 0.000292 | dt: 709.37ms | tok/sec: 1443.54
[TRAIN] Step  5283/10000 | Loss: 3.3834 | LR: 0.000292 | dt: 706.73ms | tok/sec: 1448.92
[TRAIN] Step  5284/10000 | Loss: 3.5496 | LR: 0.000292 | dt: 718.36ms | tok/sec: 1425.46
[TRAIN] Step  5285/10000 | Loss: 3.2783 | LR: 0.000292 | dt: 714.32ms | tok/sec: 1433.53
[TRAIN] Step  5286/10000 | Loss: 3.3752 | LR: 0.000292 | dt: 708.44ms | tok/sec: 1445.43
[TRAIN] Step  5287/10000 | Loss: 3.2479 | LR: 0.000292 | dt: 727.28ms | tok/sec: 1407.99
[TRAIN] Step  5288/10000 | Loss: 3.0282 | LR: 0.000292 | dt: 745.02ms | tok/sec: 1374.45
[TRAIN] Step  5289/10000 | Loss: 3.0218 | LR: 0.000292 | dt: 751.56ms | tok/sec: 1362.51
[TRAIN] Step  5290/10000 | Loss: 3.1694 | LR: 0.000291 | dt: 737.32ms | tok/sec: 1388.81
[TRAIN] Step  5291/10000 | Loss: 3.1283 | LR: 0.000291 | dt: 760.07ms | tok/sec: 1347.25
[TRAIN] Step  5292/10000 | Loss: 2.5446 | LR: 0.000291 | dt: 720.39ms | tok/sec: 1421.46
[TRAIN] Step  5293/10000 | Loss: 2.6958 | LR: 0.000291 | dt: 709.48ms | tok/sec: 1443.31
[TRAIN] Step  5294/10000 | Loss: 2.9613 | LR: 0.000291 | dt: 714.40ms | tok/sec: 1433.37
[TRAIN] Step  5295/10000 | Loss: 2.7450 | LR: 0.000291 | dt: 714.84ms | tok/sec: 1432.48
[TRAIN] Step  5296/10000 | Loss: 2.4490 | LR: 0.000291 | dt: 707.63ms | tok/sec: 1447.08
[TRAIN] Step  5297/10000 | Loss: 2.7409 | LR: 0.000291 | dt: 714.38ms | tok/sec: 1433.42
[TRAIN] Step  5298/10000 | Loss: 3.0474 | LR: 0.000291 | dt: 713.71ms | tok/sec: 1434.76
[TRAIN] Step  5299/10000 | Loss: 3.2061 | LR: 0.000291 | dt: 710.24ms | tok/sec: 1441.76
[TRAIN] Step  5300/10000 | Loss: 2.7506 | LR: 0.000291 | dt: 711.92ms | tok/sec: 1438.37
[TRAIN] Step  5301/10000 | Loss: 2.9923 | LR: 0.000291 | dt: 710.12ms | tok/sec: 1442.01
[TRAIN] Step  5302/10000 | Loss: 2.7100 | LR: 0.000291 | dt: 704.34ms | tok/sec: 1453.85
[TRAIN] Step  5303/10000 | Loss: 2.4413 | LR: 0.000290 | dt: 712.62ms | tok/sec: 1436.95
[TRAIN] Step  5304/10000 | Loss: 3.1400 | LR: 0.000290 | dt: 712.76ms | tok/sec: 1436.67
[TRAIN] Step  5305/10000 | Loss: 3.0490 | LR: 0.000290 | dt: 708.86ms | tok/sec: 1444.58
[TRAIN] Step  5306/10000 | Loss: 2.8260 | LR: 0.000290 | dt: 734.33ms | tok/sec: 1394.46
[TRAIN] Step  5307/10000 | Loss: 2.6225 | LR: 0.000290 | dt: 735.19ms | tok/sec: 1392.85
[TRAIN] Step  5308/10000 | Loss: 2.6119 | LR: 0.000290 | dt: 737.51ms | tok/sec: 1388.46
[TRAIN] Step  5309/10000 | Loss: 2.9473 | LR: 0.000290 | dt: 739.19ms | tok/sec: 1385.30
[TRAIN] Step  5310/10000 | Loss: 2.6628 | LR: 0.000290 | dt: 738.53ms | tok/sec: 1386.53
[TRAIN] Step  5311/10000 | Loss: 2.6656 | LR: 0.000290 | dt: 713.95ms | tok/sec: 1434.28
[TRAIN] Step  5312/10000 | Loss: 2.6755 | LR: 0.000290 | dt: 709.16ms | tok/sec: 1443.95
[TRAIN] Step  5313/10000 | Loss: 2.6663 | LR: 0.000290 | dt: 714.63ms | tok/sec: 1432.90
[TRAIN] Step  5314/10000 | Loss: 2.5686 | LR: 0.000290 | dt: 713.13ms | tok/sec: 1435.93
[TRAIN] Step  5315/10000 | Loss: 2.7415 | LR: 0.000290 | dt: 707.01ms | tok/sec: 1448.35
[TRAIN] Step  5316/10000 | Loss: 2.2264 | LR: 0.000289 | dt: 712.08ms | tok/sec: 1438.04
[TRAIN] Step  5317/10000 | Loss: 2.3056 | LR: 0.000289 | dt: 711.67ms | tok/sec: 1438.87
[TRAIN] Step  5318/10000 | Loss: 2.9961 | LR: 0.000289 | dt: 711.31ms | tok/sec: 1439.60
[TRAIN] Step  5319/10000 | Loss: 3.0512 | LR: 0.000289 | dt: 721.95ms | tok/sec: 1418.38
[TRAIN] Step  5320/10000 | Loss: 3.1830 | LR: 0.000289 | dt: 714.68ms | tok/sec: 1432.81
[TRAIN] Step  5321/10000 | Loss: 3.4371 | LR: 0.000289 | dt: 716.80ms | tok/sec: 1428.57
[TRAIN] Step  5322/10000 | Loss: 3.2541 | LR: 0.000289 | dt: 710.09ms | tok/sec: 1442.07
[TRAIN] Step  5323/10000 | Loss: 3.4612 | LR: 0.000289 | dt: 712.14ms | tok/sec: 1437.92
[TRAIN] Step  5324/10000 | Loss: 3.1337 | LR: 0.000289 | dt: 728.22ms | tok/sec: 1406.17
[TRAIN] Step  5325/10000 | Loss: 2.9708 | LR: 0.000289 | dt: 739.38ms | tok/sec: 1384.95
[TRAIN] Step  5326/10000 | Loss: 3.3500 | LR: 0.000289 | dt: 741.08ms | tok/sec: 1381.77
[TRAIN] Step  5327/10000 | Loss: 3.3397 | LR: 0.000289 | dt: 746.97ms | tok/sec: 1370.88
[TRAIN] Step  5328/10000 | Loss: 3.2803 | LR: 0.000289 | dt: 734.86ms | tok/sec: 1393.46
[TRAIN] Step  5329/10000 | Loss: 3.7995 | LR: 0.000288 | dt: 708.72ms | tok/sec: 1444.86
[TRAIN] Step  5330/10000 | Loss: 3.3137 | LR: 0.000288 | dt: 712.45ms | tok/sec: 1437.28
[TRAIN] Step  5331/10000 | Loss: 3.5798 | LR: 0.000288 | dt: 705.49ms | tok/sec: 1451.47
[TRAIN] Step  5332/10000 | Loss: 3.3044 | LR: 0.000288 | dt: 710.86ms | tok/sec: 1440.50
[TRAIN] Step  5333/10000 | Loss: 3.2544 | LR: 0.000288 | dt: 712.63ms | tok/sec: 1436.93
[TRAIN] Step  5334/10000 | Loss: 3.0040 | LR: 0.000288 | dt: 709.26ms | tok/sec: 1443.76
[TRAIN] Step  5335/10000 | Loss: 3.5454 | LR: 0.000288 | dt: 710.03ms | tok/sec: 1442.19
[TRAIN] Step  5336/10000 | Loss: 2.9343 | LR: 0.000288 | dt: 715.73ms | tok/sec: 1430.70
[TRAIN] Step  5337/10000 | Loss: 2.9186 | LR: 0.000288 | dt: 713.14ms | tok/sec: 1435.91
[TRAIN] Step  5338/10000 | Loss: 2.9208 | LR: 0.000288 | dt: 708.02ms | tok/sec: 1446.28
[TRAIN] Step  5339/10000 | Loss: 2.8257 | LR: 0.000288 | dt: 713.30ms | tok/sec: 1435.58
[TRAIN] Step  5340/10000 | Loss: 3.2151 | LR: 0.000288 | dt: 712.92ms | tok/sec: 1436.35
[TRAIN] Step  5341/10000 | Loss: 2.7258 | LR: 0.000287 | dt: 711.30ms | tok/sec: 1439.62
[TRAIN] Step  5342/10000 | Loss: 3.2967 | LR: 0.000287 | dt: 727.61ms | tok/sec: 1407.35
[TRAIN] Step  5343/10000 | Loss: 3.3062 | LR: 0.000287 | dt: 737.54ms | tok/sec: 1388.40
[TRAIN] Step  5344/10000 | Loss: 2.9457 | LR: 0.000287 | dt: 749.13ms | tok/sec: 1366.92
[TRAIN] Step  5345/10000 | Loss: 2.9667 | LR: 0.000287 | dt: 739.07ms | tok/sec: 1385.53
[TRAIN] Step  5346/10000 | Loss: 2.8637 | LR: 0.000287 | dt: 753.91ms | tok/sec: 1358.25
[TRAIN] Step  5347/10000 | Loss: 3.0614 | LR: 0.000287 | dt: 716.79ms | tok/sec: 1428.59
[TRAIN] Step  5348/10000 | Loss: 3.3222 | LR: 0.000287 | dt: 715.44ms | tok/sec: 1431.29
[TRAIN] Step  5349/10000 | Loss: 2.6825 | LR: 0.000287 | dt: 707.19ms | tok/sec: 1447.99
[TRAIN] Step  5350/10000 | Loss: 3.0062 | LR: 0.000287 | dt: 719.45ms | tok/sec: 1423.30
[TRAIN] Step  5351/10000 | Loss: 2.8828 | LR: 0.000287 | dt: 715.46ms | tok/sec: 1431.24
[TRAIN] Step  5352/10000 | Loss: 2.5942 | LR: 0.000287 | dt: 710.21ms | tok/sec: 1441.83
[TRAIN] Step  5353/10000 | Loss: 2.6633 | LR: 0.000287 | dt: 716.88ms | tok/sec: 1428.41
[TRAIN] Step  5354/10000 | Loss: 2.5996 | LR: 0.000286 | dt: 713.89ms | tok/sec: 1434.39
[TRAIN] Step  5355/10000 | Loss: 2.6299 | LR: 0.000286 | dt: 712.32ms | tok/sec: 1437.56
[TRAIN] Step  5356/10000 | Loss: 2.6278 | LR: 0.000286 | dt: 711.32ms | tok/sec: 1439.57
[TRAIN] Step  5357/10000 | Loss: 2.6956 | LR: 0.000286 | dt: 713.02ms | tok/sec: 1436.15
[TRAIN] Step  5358/10000 | Loss: 2.5691 | LR: 0.000286 | dt: 714.36ms | tok/sec: 1433.45
[TRAIN] Step  5359/10000 | Loss: 2.4986 | LR: 0.000286 | dt: 708.92ms | tok/sec: 1444.45
[TRAIN] Step  5360/10000 | Loss: 3.0123 | LR: 0.000286 | dt: 709.83ms | tok/sec: 1442.60
[TRAIN] Step  5361/10000 | Loss: 2.3802 | LR: 0.000286 | dt: 744.48ms | tok/sec: 1375.45
[TRAIN] Step  5362/10000 | Loss: 2.4956 | LR: 0.000286 | dt: 744.20ms | tok/sec: 1375.97
[TRAIN] Step  5363/10000 | Loss: 2.6126 | LR: 0.000286 | dt: 732.93ms | tok/sec: 1397.12
[TRAIN] Step  5364/10000 | Loss: 2.8576 | LR: 0.000286 | dt: 740.78ms | tok/sec: 1382.32
[TRAIN] Step  5365/10000 | Loss: 3.1603 | LR: 0.000286 | dt: 738.49ms | tok/sec: 1386.61
[TRAIN] Step  5366/10000 | Loss: 2.6832 | LR: 0.000286 | dt: 710.36ms | tok/sec: 1441.51
[TRAIN] Step  5367/10000 | Loss: 2.5514 | LR: 0.000285 | dt: 709.47ms | tok/sec: 1443.33
[TRAIN] Step  5368/10000 | Loss: 2.7956 | LR: 0.000285 | dt: 714.70ms | tok/sec: 1432.78
[TRAIN] Step  5369/10000 | Loss: 2.9833 | LR: 0.000285 | dt: 713.09ms | tok/sec: 1436.01
[TRAIN] Step  5370/10000 | Loss: 3.1130 | LR: 0.000285 | dt: 710.02ms | tok/sec: 1442.22
[TRAIN] Step  5371/10000 | Loss: 2.9368 | LR: 0.000285 | dt: 713.65ms | tok/sec: 1434.88
[TRAIN] Step  5372/10000 | Loss: 2.9455 | LR: 0.000285 | dt: 711.58ms | tok/sec: 1439.06
[TRAIN] Step  5373/10000 | Loss: 3.2257 | LR: 0.000285 | dt: 713.86ms | tok/sec: 1434.45
[TRAIN] Step  5374/10000 | Loss: 2.9898 | LR: 0.000285 | dt: 712.95ms | tok/sec: 1436.28
[TRAIN] Step  5375/10000 | Loss: 3.4046 | LR: 0.000285 | dt: 718.98ms | tok/sec: 1424.23
[TRAIN] Step  5376/10000 | Loss: 3.1800 | LR: 0.000285 | dt: 709.83ms | tok/sec: 1442.60
[TRAIN] Step  5377/10000 | Loss: 3.5335 | LR: 0.000285 | dt: 714.97ms | tok/sec: 1432.23
[TRAIN] Step  5378/10000 | Loss: 2.9964 | LR: 0.000285 | dt: 711.37ms | tok/sec: 1439.47
[TRAIN] Step  5379/10000 | Loss: 2.5699 | LR: 0.000285 | dt: 744.40ms | tok/sec: 1375.61
[TRAIN] Step  5380/10000 | Loss: 2.8631 | LR: 0.000284 | dt: 737.53ms | tok/sec: 1388.41
[TRAIN] Step  5381/10000 | Loss: 3.0282 | LR: 0.000284 | dt: 743.49ms | tok/sec: 1377.29
[TRAIN] Step  5382/10000 | Loss: 2.7593 | LR: 0.000284 | dt: 741.38ms | tok/sec: 1381.20
[TRAIN] Step  5383/10000 | Loss: 2.4621 | LR: 0.000284 | dt: 734.23ms | tok/sec: 1394.65
[TRAIN] Step  5384/10000 | Loss: 2.5440 | LR: 0.000284 | dt: 716.48ms | tok/sec: 1429.20
[TRAIN] Step  5385/10000 | Loss: 2.5301 | LR: 0.000284 | dt: 711.48ms | tok/sec: 1439.25
[TRAIN] Step  5386/10000 | Loss: 3.2145 | LR: 0.000284 | dt: 709.73ms | tok/sec: 1442.81
[TRAIN] Step  5387/10000 | Loss: 3.1858 | LR: 0.000284 | dt: 711.00ms | tok/sec: 1440.23
[TRAIN] Step  5388/10000 | Loss: 2.7304 | LR: 0.000284 | dt: 712.72ms | tok/sec: 1436.76
[TRAIN] Step  5389/10000 | Loss: 2.5448 | LR: 0.000284 | dt: 709.76ms | tok/sec: 1442.75
[TRAIN] Step  5390/10000 | Loss: 2.7185 | LR: 0.000284 | dt: 717.56ms | tok/sec: 1427.07
[TRAIN] Step  5391/10000 | Loss: 2.5324 | LR: 0.000284 | dt: 710.62ms | tok/sec: 1441.00
[TRAIN] Step  5392/10000 | Loss: 2.5760 | LR: 0.000283 | dt: 720.97ms | tok/sec: 1420.30
[TRAIN] Step  5393/10000 | Loss: 2.7569 | LR: 0.000283 | dt: 711.86ms | tok/sec: 1438.48
[TRAIN] Step  5394/10000 | Loss: 2.7256 | LR: 0.000283 | dt: 713.04ms | tok/sec: 1436.11
[TRAIN] Step  5395/10000 | Loss: 2.6454 | LR: 0.000283 | dt: 714.11ms | tok/sec: 1433.96
[TRAIN] Step  5396/10000 | Loss: 2.6568 | LR: 0.000283 | dt: 711.46ms | tok/sec: 1439.29
[TRAIN] Step  5397/10000 | Loss: 2.3201 | LR: 0.000283 | dt: 737.93ms | tok/sec: 1387.67
[TRAIN] Step  5398/10000 | Loss: 2.7611 | LR: 0.000283 | dt: 746.51ms | tok/sec: 1371.71
[TRAIN] Step  5399/10000 | Loss: 2.6336 | LR: 0.000283 | dt: 742.32ms | tok/sec: 1379.46
[TRAIN] Step  5400/10000 | Loss: 2.4494 | LR: 0.000283 | dt: 4089.99ms | tok/sec:  250.37
[TRAIN] Step  5401/10000 | Loss: 2.5910 | LR: 0.000283 | dt: 713.76ms | tok/sec: 1434.66
[TRAIN] Step  5402/10000 | Loss: 2.7279 | LR: 0.000283 | dt: 717.06ms | tok/sec: 1428.05
[TRAIN] Step  5403/10000 | Loss: 2.8924 | LR: 0.000283 | dt: 718.40ms | tok/sec: 1425.39
[TRAIN] Step  5404/10000 | Loss: 2.5638 | LR: 0.000283 | dt: 717.16ms | tok/sec: 1427.85
[TRAIN] Step  5405/10000 | Loss: 3.0295 | LR: 0.000282 | dt: 712.40ms | tok/sec: 1437.40
[TRAIN] Step  5406/10000 | Loss: 2.3532 | LR: 0.000282 | dt: 715.85ms | tok/sec: 1430.46
[TRAIN] Step  5407/10000 | Loss: 2.7135 | LR: 0.000282 | dt: 715.28ms | tok/sec: 1431.61
[TRAIN] Step  5408/10000 | Loss: 3.0637 | LR: 0.000282 | dt: 715.37ms | tok/sec: 1431.43
[TRAIN] Step  5409/10000 | Loss: 2.5822 | LR: 0.000282 | dt: 715.92ms | tok/sec: 1430.34
[TRAIN] Step  5410/10000 | Loss: 3.3621 | LR: 0.000282 | dt: 714.36ms | tok/sec: 1433.46
[TRAIN] Step  5411/10000 | Loss: 3.3490 | LR: 0.000282 | dt: 733.46ms | tok/sec: 1396.12
[TRAIN] Step  5412/10000 | Loss: 2.5307 | LR: 0.000282 | dt: 738.93ms | tok/sec: 1385.78
[TRAIN] Step  5413/10000 | Loss: 2.5315 | LR: 0.000282 | dt: 745.61ms | tok/sec: 1373.38
[TRAIN] Step  5414/10000 | Loss: 2.1236 | LR: 0.000282 | dt: 742.08ms | tok/sec: 1379.91
[TRAIN] Step  5415/10000 | Loss: 2.2362 | LR: 0.000282 | dt: 740.30ms | tok/sec: 1383.23
[TRAIN] Step  5416/10000 | Loss: 2.2964 | LR: 0.000282 | dt: 713.74ms | tok/sec: 1434.69
[TRAIN] Step  5417/10000 | Loss: 2.3582 | LR: 0.000282 | dt: 714.35ms | tok/sec: 1433.47
[TRAIN] Step  5418/10000 | Loss: 3.0920 | LR: 0.000281 | dt: 714.22ms | tok/sec: 1433.72
[TRAIN] Step  5419/10000 | Loss: 3.2922 | LR: 0.000281 | dt: 712.55ms | tok/sec: 1437.08
[TRAIN] Step  5420/10000 | Loss: 2.6910 | LR: 0.000281 | dt: 716.49ms | tok/sec: 1429.19
[TRAIN] Step  5421/10000 | Loss: 2.9418 | LR: 0.000281 | dt: 713.04ms | tok/sec: 1436.11
[TRAIN] Step  5422/10000 | Loss: 2.4867 | LR: 0.000281 | dt: 715.54ms | tok/sec: 1431.09
[TRAIN] Step  5423/10000 | Loss: 2.7186 | LR: 0.000281 | dt: 715.69ms | tok/sec: 1430.78
[TRAIN] Step  5424/10000 | Loss: 2.5342 | LR: 0.000281 | dt: 711.04ms | tok/sec: 1440.14
[TRAIN] Step  5425/10000 | Loss: 2.8908 | LR: 0.000281 | dt: 719.36ms | tok/sec: 1423.48
